date,DLOG(IP)*100,DLOG(RPI_D11)*100,CLI,DLOG(EXPORTS)*100,DLOG(IMPORTS)*100,DLOG(GOVTCONS)*100,DLOG(CAPITAL)*100,DLOG(CONSUMPTION)*100,DLOG(GDPDEF*100)*100,DLOG(WAGES)*100,GB1,DLOG(GDP)*100,DLOG(CPI_D11)*100,TBILL,GB20-TBILL,GBYIELD-TBILL,GB5-TBILL,DLOG(BRENT)*100,CPSPREAD,DLOG(REALHP)*100,DIVYIELD,PE,DLOG(DOLLARATE)*100,DLOG(EURORATE)*100,DLOG(YENRATE)*100,DLOG(NEER)*100,DLOG(REER)*100,DLOG(STOCK)*100,DLOG(M4/CPI_D11)*100,DLOG(BROAD_MONEY/CPI_D11)*100,DLOG(COM)*100,UNEMPLOY,DLOG(EMPLOY)*100,DLOG(M1/CPI_D11)*100,MORT_RATE-GBYIELD,DLOG(STOCK_VOL)*100,DLOG(EPU1)*100,BAA_US-GB10_US,STOCK_BUILD,DLOG(NPISH_CONS)*100,DLOG(DOM_DEMAND)*100,DLOG(VACANCY)*100,DLOG(WORKFORCE_JOBS)*100,DLOG(EMP_JOBS)*100,DLOG(SELF_JOBS)*100,CORP_BOR_SPREADS,PNFC_LOAN_RATE,DLOG(M0/CPI_D11)*100,DLOG(DIVISIA/CPI_D11)*100,DLOG(FTSE_IND)*100,INF_EXP,DLOG(CCI)*100,DLOG(RETAIL_TRADE)*100,DLOG(CAR_REGISTRATION)*100,DLOG(MANUFACTURE_D11)*100,DLOG(CONSTRUCTION)*100,DLOG(INTER_GOODS)*100,DLOG(PROD_INVEST)*100,SURVEY_FIN,SURVEY_ECON,SURVEY_ECON_NEXTYEAR,SURVEY_PRICE,SURVEY_PRICE_NEXTYEAR,SURVEY_UNEMPLOY,SURVEY_FIN_LASTYEAR,DLOG(COM_FOOD)*100,DLOG(COM_NON_FOOD)*100,DLOG(COM_METALS)*100,DLOG(COM_INDUSTRIAL)*100,DLOG(CPI_FOOD_D11)*100,DLOG(CPI_ENERGY_D11)*100,DLOG(DEBT_DOMESTIC)*100,DLOG(DEBT_DOMESTIC_NON_FIN)*100,DLOG(DEBT_GOV)*100,DLOG(DEBT_TOTAL)*100,DLOG(ELECTRIC_SUPPLY_D11)*100,DLOG(ELECTRIC_IMPORTS)*100,DLOG(GAS_IMPORTS_D11)*100,DLOG(GAS_PROD_D11)*100,DLOG(FT_SMALL_CAP)*100,DLOG(FT_MID_CAP)*100,DLOG(FT_LOWYIELD_CAP)*100,DLOG(FT_LARGE_CAP)*100,DLOG(FTSE100)*100,DLOG(FT_INDEX_LINKED)*100,DLOG(RESIDENTIAL_PRICES)*100,DLOG(TOTAL_RESERVES)*100,DLOG(ULC)*100,DLOG(CPI_NO_FOOD_ENER_D11)*100,SURVEY_BUSINESS,NET_TRADE,DLOG(CONS_DEF)*100
2001Q3,-0.087123198,0.430278081,99.45865,-3.938198377,-1.539821624,2.323402228,-0.653481526,1.617847483,0,0.697952419,4.26,0.793612969,0.289728815,4.44,0.4,0.53,0.42,-18.10251826,1.533333333,3.528482011,2.87,18.6,4.042352565,-3.055624215,-0.619267383,-0.093487074,-0.082866656,-14.55666087,2.283017283,1.78283491,-4.805693534,5,0.028869402,2.313902785,1.006666667,46.6857548,31.8193888,3.35,4442,2.528297024,1.17490965,-3.806167993,0.555869479,0.669875079,-0.218921119,2.26,6.7,1.665021553,1.786880959,-10.5005522,1.5,-1.336437493,1.980262754,3.286948435,0.131071873,-0.207468881,1.12582964,-0.560434855,9.7,-17.7,-18,-7.8,16,20.4,5.5,1.805822462,-9.120918157,-10.78755459,-10.17926234,-2.062715152,-1.10463937,9.454767679,3.474665568,-27.77387092,6.824913407,-1.22437194,1.167401697,-23.73760691,-0.299224891,-29.91197851,-20.74940154,-15.34563258,-14.8468939,-13.27058695,0.150548739,3.463183931,0.623735784,0.710405908,0.459082876,99.29315674,-3.198855394,0.161741275
2001Q4,-1.342537604,-0.144172029,99.28893,0.179841699,-0.784119616,2.228460901,-2.674913464,1.065067007,0,0.891536366,4.29,0.370513343,-0.029579159,3.98,0.8,1.14,1.11,-12.24234152,1.246666667,1.646587459,2.63,21.13,-1.366048153,0.941226843,8.202661373,0.083103937,0,7.903405006,0.259818965,0.467786644,0.613535496,5.1,0.317014567,1.94458487,0.05,-30.98290792,9.168507966,2.85,3884,1.508603892,0.146297993,-6.593476513,0.049481272,0.03729117,-0.031313606,1.95,6,3.104959327,2.178950314,-2.703678512,1.2,-0.154177663,2.216157169,3.648906323,-1.541782236,1.953789608,0.211576263,-4.28691742,12.1,-17.8,-16.2,-11.1,16.6,31.1,5.9,0.276880686,-6.52322818,0.207909022,-2.238997823,0.558627513,-3.851815205,3.862891886,-1.979373907,-46.60723109,1.397361183,0.845908181,-24.00395123,84.87255714,-5.803429221,17.2206542,14.86766399,7.561797349,7.249816841,6.540344412,0.73364428,-2.083263038,1.045756351,0.129243752,0.059194172,98.41414007,-3.24923589,-1.180617818
2002Q1,0.379139016,0.467195396,100.1431,0.978438819,3.211042318,-0.562730226,-2.039253713,0.38059529,1.290340484,0.78683713,4.59,0.441842553,0.39993878,4.0908,0.9892,1.2692,1.2292,26.96917554,1.06,2.60512769,2.66,23.38,-1.993467645,0.079566672,-0.663719251,0.739690428,0.208372367,2.244642769,0.755640336,0.764190468,6.654361362,5.2,-0.021582734,1.30050468,-0.356666667,-43.07355269,-57.38868001,2.54,5814,1.023601498,1.009157795,1.084609331,-0.00329799,0.022368029,-0.031323415,1.76,5.88,1.142391634,1.659174981,0.915291682,1.4,0.870053894,1.765151097,2.928781143,-0.771149802,1.013179881,-0.090620747,-3.948668539,12,-16.6,-7.5,-9.5,20.7,22.8,4.4,4.140163298,16.15369103,5.577959041,9.470678494,0.647341157,1.079800152,2.179942921,1.702856448,-0.207499704,1.999337348,0.109102676,-6.539562323,51.51754036,-1.759554082,-1.197486762,3.903222731,-4.885117025,1.405788716,2.036036537,0.145300346,3.293565255,1.308751648,0.496153014,0.414928006,98.63572554,-3.100376555,0.737523681
2002Q2,-0.405644295,0.497584997,100.5833,3.824011679,2.355793801,2.322028407,5.260309778,1.268190954,0,1.167317075,4.33,0.505120945,0.305250719,4.09376,0.70624,0.97624,1.02624,-0.039471088,1.473333333,7.891474172,2.98,20.88,7.296979937,-5.482547067,-3.27158337,-1.385559646,-1.389303118,-11.59775276,1.734227145,1.49971756,0.996457252,5.1,0.488068437,2.451980053,-0.03,24.8000207,-0.109518236,3.16,123,-0.115980462,0.440066167,-0.812352152,0.332548913,0.09687035,2.475373915,1.8,5.88,2.731666699,1.778506218,-3.345917099,1.4,0.144275852,-0.539812309,1.197056986,0.779617213,0.603016918,1.201576485,0.810377187,11.3,-9.1,-4,-9,18.2,17.4,7.4,1.373220317,6.279822813,-1.244850941,1.662463292,-1.228513742,1.135560228,14.08740496,9.220954067,0.856852635,12.34505709,0.301728189,35.97190863,-33.25030632,7.173855384,-9.726621976,-11.64601134,-18.1947132,-12.31229263,-11.83506181,2.976870505,6.982187386,5.108825104,0.16882707,0.412639034,99.60188763,-2.95045209,0.264963942
2002Q3,0,0.696247927,100.382,0.079690746,1.170335591,1.06114917,2.724180626,0.566957305,1.273902578,0.385133752,3.55,0.760231224,0.334920588,3.9104,0.4696,0.5096,0.3196,13.90922937,1.81,6.506257939,3.73,17.67,2.25699547,2.741120117,4.186993803,0.430175471,0.475124399,-21.86405209,2.05202753,1.828091414,5.77872101,5.2,0.007159734,1.694457843,0.626666667,87.94079406,28.65118313,4,-397,1.8722833,1.011109799,-0.435967993,0.246228723,0.21575784,0.852104973,1.97,5.86,-0.244895621,1.976060827,-19.25267912,1.3,0.712504566,1.74384021,1.562109677,-0.032353824,3.44691924,-1.262036002,2.51059217,14.6,-17.9,-7.3,-6.9,18.7,16.9,5.7,14.51873671,1.962996046,-5.299711791,-2.342140429,0.23246155,0.711763753,5.907363104,3.286022771,0.235086796,5.000933025,1.714214928,-91.45192522,30.55595991,-4.749516338,-26.05192415,-24.85192005,-22.10326469,-22.71202167,-21.44804783,1.192721585,6.442696469,5.389830955,0.747894089,0.430185531,99.82055392,-3.30736801,0.464619168
2002Q4,-0.478300292,0.860304136,99.5365,-2.874533783,-0.64394281,0.388917051,3.133477026,0.612415057,0,0.288600489,3.67,0.855398178,0.476659071,3.9789,0.5011,0.4411,0.2411,3.410764517,1.726666667,4.031470639,3.55,19.38,2.686287404,-3.500149354,0.224936668,0.480127572,0.574683358,5.49157027,0.975103101,0.963035206,0.267038873,5,0.624500201,1.917644101,0.693333333,-41.76227251,10.0454455,3.77,-2724,-0.073245171,1.330039955,-0.9327914,-0.032795488,0.014862706,-0.607904608,1.92,5.87,1.052236508,0.871964602,-4.689937819,1.5,-1.096517415,0.926545356,0.321219947,-1.444411128,1.632297428,1.64946013,-2.067668162,10.7,-25.7,-19.7,-12.1,18.8,25.2,4.9,-2.791105186,5.895858011,5.96971937,5.932894441,0.022022292,1.140187528,7.090100048,3.472100627,-209.5716498,5.455160081,-1.407838255,106.0429385,11.82326908,3.422948357,2.148590634,0.748276878,6.196387581,5.080188655,6.180684536,1.100516441,4.281856567,4.731469312,0.268710609,0.412882109,99.57461982,-3.90048976,0.499238655
2003Q1,-0.471677998,0.936238522,98.77747,5.781206076,2.633552343,0.460645581,-1.218488708,0.976863262,1.257878221,1.240117278,3.32,0.661582617,0.347068019,3.59025,1.00975,0.73975,0.43975,-7.120077096,1.446666667,3.04232611,3.87,16.53,-1.765967367,-5.859977817,-2.48114931,-3.319293499,-3.935032391,-7.430585663,0.933692067,0.721538858,1.060985581,5,-0.03913964,2.423566348,0.653333333,6.174726329,37.88366683,3.29,-1317,-0.628855843,0.159889369,-2.398999289,0.190064286,-0.145005696,2.825556173,2.03,5.62,1.367563977,2.058383815,-6.753675188,1.5,-1.043722083,-0.131839159,-1.213073593,-0.591448232,-2.312241692,-1.377679745,-0.644903469,7.1,-34.1,-30.3,-7.5,32.2,19.9,0.9,-1.780473093,7.092261129,4.453564436,5.566926689,0.617996934,2.893950245,9.38986216,0.507429466,-1.927770543,6.579645085,0.607721515,-89.44650701,-10.36971828,-0.161364243,-10.00285331,-8.689978685,-8.335147893,-8.672528952,-7.288042428,2.183565224,1.793261084,-12.74118217,0.692160893,0.276536977,99.1976637,-3.638387727,0.161648468
2003Q2,-0.294814168,0.502270562,98.96159,-0.530179936,0.334186671,1.908144772,-3.914572402,1.617545735,0,0.757096041,3.27,0.931798361,0.135431566,3.61089,0.97911,0.58911,0.24911,2.916068206,1.243333333,4.304672533,3.43,17.48,4.442429299,-0.790298741,5.932246646,-3.040705956,-2.933656758,13.56421391,2.542280837,2.26478793,1.049941003,5,0.450955047,2.041161146,0.72,-42.53774389,-29.46470214,2.93,835,-0.057365296,1.073822812,-1.708469801,0.528963553,0.345436317,2.198534983,2.03,5.6,2.526669221,1.562576815,7.865780854,1.8,1.046687746,1.180341551,0.676183976,0.306053601,2.597548652,-0.120700121,0.121236625,11.4,-26.1,-8.7,0.8,9.5,24.2,-0.7,0.018841877,-1.729419668,0.851621551,-0.232559319,0.470903112,-3.833205418,11.31735041,5.976452622,4.286370443,9.708292602,2.642309341,-7.226444127,36.47887922,-5.805728797,24.38468314,22.58974507,12.88692915,12.37487366,11.72557512,2.119074573,2.411629906,2.499156989,0.491318789,0.161144449,98.84197224,-3.741469414,0.147260369
2003Q3,0.766492166,0.578408649,99.64917,1.069048378,1.298751502,1.083451416,1.832227531,0.833716228,1.242252,0.843886865,3.72,1.025141091,0.398133215,3.67246,0.99754,0.90854,0.72754,-2.773567291,0.942333333,3.034738849,3.36,17.63,0.386031,-0.8808166,-6.690375932,-0.03587444,0.034411563,3.816995596,0.552724263,0.460170389,6.44566556,4.9,0.106228543,2.196806722,0.109,-1.267478829,-48.26761217,2.85,1661,2.477458316,1.048607251,1.87772231,0.519701043,0.222230544,2.575986741,1.79,5.45,1.165255382,2.051215659,5.283906237,1.5,0.419741561,0.908507233,0.327332209,0.846161222,2.531780704,-0.605695323,0.362830464,10.8,-26.2,-13.6,1.1,11.2,21.3,-0.8,4.136121144,9.042028429,3.771395225,6.002531923,1.251767586,1.836771172,6.548824759,4.317656605,208.0024123,6.226460205,0.274953586,-55.70003554,36.2684622,5.38607229,11.35138059,9.495477189,2.433401075,2.547819563,2.52141794,-1.324570221,2.536996431,4.239375462,0.913822365,0.377656017,98.95465727,-3.342306516,0.767593913
2003Q4,0.566623915,0.608746031,100.7886,2.083829588,3.153308742,1.316264241,2.567442257,0.288893586,0,0.928449645,4.06,0.840782672,0.413714195,3.98,0.71,0.91,0.69,7.57340714,0.886666667,2.727454781,3.1,18.92,7.193838172,-0.450387813,3.328067676,1.174385839,1.369669888,8.995743523,1.640599651,1.562192651,8.558198825,4.8,0.1697313,2.152506271,-0.083333333,-50.2642197,-20.55184839,2.39,3042,1.46857174,1.129614204,3.652868773,0.103616886,0.214354432,-0.936841486,1.68,5.64,0.803635278,2.171323354,4.71716654,1.7,0.192952857,0.900327636,0.280193784,1.466189613,2.649766775,1.567241191,1.794664393,8,-21.2,-14.6,-0.1,12.7,24.2,-0.3,8.936717097,4.895593817,17.51637691,12.29449779,0.447111009,1.533174991,10.96909328,13.16170266,0.927542882,11.57239518,0.383405086,94.64911154,-6.111132965,-5.712599167,4.978261839,6.120861469,8.542682122,8.609809032,9.502187113,0.945863087,1.477100338,3.369433477,0.632286488,0.242981375,99.61381324,-4.136991966,-0.00322676
2004Q1,0.290915707,0.848095548,101.4458,0.547623052,0.724032647,-0.214490537,4.884152584,0.702556844,0,0.462393359,4.3,0.54231046,0.310754701,4.33875,0.29125,0.46825,0.37125,6.360987225,0.829666667,4.302986354,3.13,17.33,3.327764093,5.549169123,0.265895206,3.915881018,3.435866223,0.618078019,1.597281926,0.727424132,11.45317997,4.7,0.546131759,2.122939458,0.189666667,1.691548531,-26.81086015,2.41,-6041,2.082190092,0.602876618,1.670747567,0.277939549,0.313312334,0.284819332,1.46,5.77,1.081966692,1.57319183,3.499054049,2.3,0.350041477,2.528579769,1.221964478,0.71118597,3.281890993,1.336719749,1.646450324,9.7,-19,-11.3,2,14.7,18.8,-1,10.85671587,5.516756305,14.55060151,11.05131878,-0.317111945,1.496333598,6.605882431,2.388938989,0.316866173,5.363282522,-0.697200325,9.966748517,5.30555542,-3.137601046,6.180502267,7.58299617,-0.762362239,-0.714097442,-0.844703108,1.833677311,0.98667747,-0.019959256,-0.000758203,0.279316294,100.4354163,-4.446357543,0.57521256
2004Q2,0.351494211,0.709831063,101.2491,2.51283439,1.783083727,1.505963083,-4.871035059,1.333090048,1.227009259,2.096650395,4.68,0.3572048,0.273400406,4.8466,-0.0066,0.3174,0.2734,2.839451941,0.846,5.435324364,3.16,17.08,-1.435418288,-0.448056389,3.025716687,0.96066732,0.58850945,2.171333292,2.482475875,1.489932438,-5.245398631,4.7,0.038644628,3.367053348,0.082666667,-2.166892499,-8.896740752,2.04,2412,-0.704800966,0.339679343,3.052868663,0.145126205,0.191190587,0.113700979,1.19,5.97,1.790842709,2.088506614,1.793870072,2.3,-0.589665747,1.609941811,-0.524652773,-1.099878906,-1.849458261,0.117959363,-0.467654777,8.7,-17.9,-13,6.5,19.8,17.6,-1.4,-5.128586118,-3.819372112,-3.561563316,-3.65879332,-0.532183289,2.603183727,4.653867283,0.382268217,-0.172711615,3.437746979,-5.479257024,9.737416403,-11.36464567,1.952574844,-1.921178055,0.295119583,0.643625583,1.555517718,2.486604179,-0.691214489,4.95160737,2.120372148,0.344163288,0.235973415,100.7979633,-4.715006139,0.142305076
2004Q3,-1.707477233,0.873833319,100.9975,0.329785859,2.763577251,0.577740755,-0.248066667,0.724613697,1.212136053,1.07623392,4.51,0.165719113,0.238508327,4.93031,-0.30031,-0.03931,-0.10031,36.30363649,1.065666667,3.086844877,3.16,16,-0.418664193,-2.408120436,0.689675265,-0.333099431,-0.427415066,2.829208503,1.610619639,1.570584698,-6.997414236,4.6,0.168456557,2.270825721,0.555666667,-8.194690033,7.578359619,2.31,2041,2.190962837,0.830162767,1.389983769,0.080534755,0.2091552,-0.970604251,1.56,6.4,0.727636322,1.759440561,-1.320757447,2.1,0.261924571,0.978002901,-0.998964763,-0.113100366,-0.624166125,0.734109854,-0.117256215,6.7,-24.4,-15.8,4.7,17.9,20.6,-3.3,-15.23632152,-6.762576672,3.857420479,0.002298912,-0.215105549,1.513605629,6.529796797,-0.462310473,-0.028814292,4.622449873,5.004639832,11.42407364,14.20028751,-1.859267147,-1.027410209,-0.14026941,-0.345135719,2.012592716,3.296017056,1.816510305,4.290332605,0.873022383,-0.002644638,0.211469397,100.7367939,-4.598181388,0.899008073
2004Q4,0.799862067,0.906129498,101.0912,4.042837904,1.943672662,0.99929816,-0.379123786,0.593282851,0,1.503348366,4.37,0.328476359,0.604009634,4.815,-0.405,-0.227,-0.275,-16.78538562,0.952,-1.270213207,3.05,15.62,5.733627394,-2.947229723,-1.480834681,-2.315260047,-2.162127135,6.460859569,1.618410659,1.787273127,2.571443558,4.7,0.542044656,2.119386456,0.838666667,0.570293304,24.71802194,1.95,1554,1.18675568,0.14645983,1.471734253,0.523502552,0.573842471,0.057355895,1.46,6.28,0.523312219,1.014543715,5.709905628,2.2,0.717043299,-0.610129943,-0.960819673,1.711354224,-0.988772109,0.321308867,1.629205896,7.4,-18.6,-9.1,-2.6,6.5,17.8,-1.8,1.632349411,-7.853223894,7.232066083,2.194908725,0.781790731,4.383721985,11.6876026,7.743386361,0.91796399,10.63402204,0.856203747,19.08813781,20.40844188,-3.854255892,7.594209345,10.12077246,6.518655861,5.887137156,5.720380195,2.796234814,-0.028572789,7.159390889,-0.291338014,0.354869103,100.5046346,-4.631222906,0.25320137
2005Q1,-0.710671908,0.650975942,100.6991,-2.947503464,-1.493585613,-0.224858295,2.542706198,0.941062638,1.197619105,0.176471409,4.65,0.836902255,0.631595309,4.85,-0.29,-0.096,-0.12,27.60996527,0.766,-0.417283409,3.09,15.54,-1.517926148,3.022724734,2.979605486,0.308979283,0.342318356,3.00384578,2.661675166,1.862635408,7.581126085,4.6,0.403745632,1.684790517,0.626,2.667627172,-42.89407314,1.47,-5161,0.614280155,0.851347564,-2.396240067,0.44426761,0.516195846,0.171870567,1.36,6.27,0.190388428,1.243265242,5.329577106,2.1,0.37934012,0.122324159,-1.866750025,-2.363822825,0.630348811,0.349345377,-3.285395248,10.8,-13.7,-3.6,-2,9,14.7,-1.1,11.60622125,9.616128209,8.002398104,8.709838277,1.744423554,1.2896039,3.687594886,-0.97144589,-0.343249765,2.506350751,-1.767032189,-27.50977843,-11.41578835,-1.675351861,5.26827423,2.754081395,2.471168218,1.805125034,2.845491203,-1.025789369,-2.254213552,-1.187636933,0.542492983,0.467133277,100.3480879,-4.654132142,0.568391897
2005Q2,1.028833909,0.544619854,100.0259,4.175353978,2.293794233,1.403998901,2.168141104,0.545789254,1.183445765,1.740036336,4.17,1.235610796,0.461978342,4.69,-0.48,-0.473,-0.57,3.942304576,1.259666667,2.570403562,3.1,15.37,-5.34264575,1.538596626,-1.900922857,1.208066609,1.058474142,4.890161365,2.17241047,1.803855333,-1.635724332,4.6,0.045145944,2.501763263,1.153,3.084379395,53.12216794,2.03,1408,-1.649071669,0.668510883,-1.141683392,0.152958827,0.184745846,0.228702215,1.53,6.24,0.31839945,1.464762749,1.464572382,2.4,-0.793611607,0.12217471,-1.166718821,2.772758501,-0.720723791,0.434972356,3.400757688,9.6,-16.7,-9.4,-1.7,7.6,21.1,-1.2,-0.090921757,-1.554419883,-4.781179013,-3.803949975,-0.258092556,0.989364751,2.075263647,-4.067287985,-0.690054492,0.586435797,1.366814723,16.70540847,13.30736214,-0.322211544,0.442729166,3.285996882,2.294493938,4.219932387,5.15704868,3.755822423,1.872460845,0.771515705,1.055728369,0.390940749,99.42674661,-4.290266794,0.627765925
2005Q3,-1.296643389,0.613499512,99.95933,1.195441468,0.394686798,-0.06611488,2.118019375,0.436719656,0,1.369022371,4.21,1.132591005,0.662647991,4.48,-0.25,-0.147,-0.22,10.84266196,0.817,-0.57864765,2.99,15.16,-1.547191121,-1.004897104,0.807689945,-1.365100564,-1.367343953,7.847244523,2.012065913,1.303927048,-0.979292263,4.9,0.436515503,2.181369017,0.910333333,-28.70182577,-18.57547598,1.64,-738,1.154947731,0.870662959,-3.397354332,0.409921291,0.332406275,0.881313451,1.48,6.01,1.887924534,1.134422448,7.567821215,2.4,-0.314854618,0.365631075,-0.907232226,-0.722450727,-2.009200025,-0.813484974,-0.849098096,9.3,-26.4,-15.1,3.3,17.8,24.6,-0.2,-7.020896011,3.401488866,4.168141871,3.934149915,-0.201625756,8.061358457,4.205119446,-0.100986545,-0.202166134,3.195694395,-0.122678844,0.623740786,34.39364066,-8.29886153,7.841343151,7.606895686,8.690043722,6.971909895,7.765802077,0.446209605,1.913118297,0.632171175,0.726236657,0.511412741,99.43229325,-4.276104725,0.510134474
2005Q4,0.445951506,0.51623878,99.96343,2.953074182,2.046055433,0.623233241,-0.480572118,0.999514479,0,0.845901936,4.17,1.488851039,0.354201712,4.53,-0.43,-0.388,-0.33,-5.599596647,1.064666667,-0.506654491,2.95,14.91,-2.44502538,-0.849785816,1.384397033,0.138415695,0.047366296,4.178596613,3.105548161,2.297555417,10.14163369,5.1,-0.166067019,3.668812677,1.081333333,33.70469473,-31.56299084,1.95,1665,0.232392623,1.147022242,-1.031216737,0.319777378,0.226990315,1.013807613,1.52,6.1,0.089488885,1.486109037,2.702899472,2.7,-0.301461687,0.968530569,-0.778996366,-0.843916057,-0.184672299,-0.029175751,-0.193986477,7,-28,-18.6,0.2,10.6,24.7,-3.6,4.011630195,1.311857475,15.82488797,11.62014209,0.286299999,-0.654252452,4.7162914,1.630414884,-0.318517715,4.008550273,1.014726986,22.12397651,-23.44194604,4.10934922,4.55222092,10.07935005,5.429586052,3.588313858,3.115782923,3.141923363,-0.3382826,-3.898237915,1.65431755,0.283947765,99.31771678,-3.846622894,1.069658723
2006Q1,0.912439337,0.730674453,100.5831,5.60139046,4.075031773,0.763466221,0.20074806,-0.293745117,1.169603976,1.256834783,4.46,0.398554862,0.466141753,4.43,-0.16,0.01,0.07,12.42754555,0.68,1.379976629,2.91,14.06,0.977140555,-1.330212215,0.770688349,-0.846794872,-1.036017555,7.783824051,2.416117939,2.015133278,6.999556091,5.3,0.580032009,1.001216932,0.79,-11.27425639,1.918910348,1.45,-3416,-0.902601088,0.027497224,-1.317976244,0.246258886,0.183377431,1.086815769,1.51,6.06,2.2675898,1.316377799,6.774723236,2.3,0.151336382,0.240674088,-1.638096279,1.518276728,1.011502886,0.233168278,2.303364733,6.8,-29,-18.5,8.3,18.4,26.3,-3.9,5.111714241,8.242811165,11.36919777,10.51845279,-0.143262141,3.416288549,6.4174948,5.44995764,0.115942042,6.188127236,0.92837491,-39.36616924,15.39918067,-2.429167959,8.881230565,11.33981272,7.844806079,6.747501952,7.063570208,-1.486148895,0.750191065,-0.604509675,-0.314741262,0.515579703,99.28485335,-3.060915933,0.348715755
2006Q2,-0.557104505,1.044216696,101.174,2.612833867,2.491114622,0.347676876,-1.880176845,1.015502389,1.15608224,1.159786012,4.77,0.251223237,0.733000246,4.52,0.06,0.26,0.33,10.2632001,0.693333333,2.165888225,3.11,13.42,6.1098347,0.729651269,3.360974056,0.665751159,0.796169158,-1.854649841,2.641543734,1.99468101,7.374347357,5.4,0.199470438,0.256943249,0.43,69.03766378,32.39716683,1.59,3115,-3.014378631,0.241509445,0,0.292825978,0.419423102,-0.416609407,1.37,6.09,38.09032371,0.873525178,1.241569046,2.2,-0.385042775,1.194757307,-0.720044304,0.389516586,0.638397095,-1.614121648,1.879754662,13,-26.9,-16.5,11.3,15,30.9,2.1,0.804949746,8.503061641,18.14857666,15.64666144,1.753500269,7.067831857,8.272480863,5.140499436,0.750364271,7.572221725,-6.31375059,36.29999661,-6.75941588,-10.86490937,-6.256771428,-4.438023985,-2.14309347,-2.549241041,-1.418674112,-0.921904021,2.390846331,7.757661782,0.024835991,0.361049974,100.279768,-2.270552929,0.894265128
2006Q3,0.230292396,1.065147222,101.3493,-5.205957785,-3.211946073,0.672259114,5.144934632,0.484792038,1.142869582,0.573660062,4.99,0.102745059,0.818400932,4.84,-0.46,-0.27,-0.1,-21.41337156,0.97,1.235157113,3.06,13.09,1.322742159,2.252362887,4.497996543,1.753967517,2.190120541,3.583881614,2.589184111,2.197740019,1.994200993,5.4,0.264200946,1.553989724,0.733333333,-49.34810784,0.036056071,1.95,10,1.384238937,0.584106028,1.535959982,0.4266807,0.203698811,1.847563928,1.26,6.29,-5.366961036,1.433892756,0.115036229,2.3,-0.172200792,-0.595594415,-0.568652726,1.495832518,0.36297678,-1.64060357,0.260368376,9.4,-30.3,-19.5,14.1,16,36.4,1.9,-0.524069091,-14.12095015,8.875023324,3.597373143,1.944640292,1.12948599,6.184928149,3.721242058,0.229753117,5.646271539,5.785422657,-37.65639457,23.46950817,6.06056115,4.283093893,5.914337006,2.616467927,2.704018103,3.030984788,3.119304709,2.415184529,-3.460492627,-0.202886022,0.362966081,100.3761659,-5.189464112,0.469824948
2006Q4,0.123784278,1.053982928,101.7003,1.517150901,2.144209127,0.087671238,1.897670115,-0.129423633,0,1.703909003,5.25,0.518196976,0.664002597,5.08,-0.57,-0.34,-0.03,-0.220245748,0.826666667,1.453777175,2.86,14.36,4.527124541,0.425575675,5.248145002,1.378256117,2.068284117,5.974467309,1.527943918,0.660473056,7.977464702,5.4,0.106169847,3.674585598,0.79,-39.97765699,10.13725181,1.57,2139,-0.9258611,0.54803827,1.351737262,0.409279647,0.335020628,0.653597098,1.28,6.55,2.33271805,0.66497256,4.850850298,2.4,-0.044729757,2.594485165,-1.588523169,0.243266838,1.79538034,-8.272801398,0.185563233,9.9,-27.3,-17.3,12.6,16.5,32.9,-0.9,14.37656866,0.469092393,5.475885457,4.446946343,0.701245674,2.416796375,12.18777701,5.16668523,0.686109038,10.72078041,-1.902151308,5.652189216,24.49347632,-6.969860035,9.774816817,11.16646266,6.206514321,5.302038412,4.80002672,-0.069321908,1.124452947,1.642991245,0.246626194,0.674837178,100.6826861,-5.49774013,0.508079103
2007Q1,0.291172394,1.326329658,102.1591,0.293336968,2.113653692,0.676858479,0.774472399,1.029242912,1.129955525,2.464963897,5.54,0.929015345,0.626119352,5.38,-0.91,-0.3493,-0.09,14.95364453,0.752633333,1.380986257,2.84,13.49,0.463494348,-0.710302327,-0.550539025,0.981735417,0.884466431,2.865906729,2.325919937,2.076312423,3.374068099,5.5,-0.068483772,-0.501630942,0.792633333,54.70956016,-5.359504291,1.65,122,1.110009085,1.464737145,3.223528775,-0.196620072,-0.199451574,0.162733966,1.04,6.68,-3.929075883,0.999181205,2.876286569,2.4,0.091120687,0.116346712,0.721107456,0.31448939,1.237858488,-10.06166221,1.106205944,9.7,-31.3,-19.4,17.9,18.2,30.3,-0.1,3.404702801,9.406794823,0.830435253,2.617854803,0.934695106,0.604912099,6.381456314,3.068982924,-0.028494088,5.715907592,-2.497195921,-21.51613392,1.797148483,-5.346761078,2.725223233,4.474422505,4.743926377,1.87074108,2.4955617,-1.316747826,1.285938203,1.477977497,1.059452796,0.51255914,101.0833853,-5.802121934,0.329884311
